Date,Open,High,Low,Close,Adj Close,Volume
2011-01-03,84.680855,84.838112,83.543015,83.746529,64.990959,1188127
2011-01-04,83.718781,83.857536,82.284920,82.506935,64.028999,1185533
2011-01-05,82.368179,82.682701,81.961143,82.146164,63.749008,1312658
2011-01-06,82.044403,82.173912,81.128586,81.720627,63.418766,1683982
2011-01-07,81.951897,83.052727,81.369102,81.868637,63.533657,1168669
2011-01-10,82.072159,82.072159,81.202591,81.877892,63.540844,888798
2011-01-11,81.988899,82.229416,81.369102,81.702126,63.404411,1046408
2011-01-12,81.951897,82.331177,81.600372,82.007401,63.641315,949983
2011-01-13,82.414429,82.469933,81.951897,82.201668,63.792088,2004931
2011-01-14,81.924141,82.136909,81.174835,82.081406,63.698746,1437730
2011-01-18,81.322845,82.516190,80.962074,82.423683,63.964386,1311037
2011-01-19,82.895470,82.895470,81.581871,81.877892,63.540844,946091
2011-01-20,81.507866,81.813133,80.444031,80.721558,62.643452,1555559
2011-01-21,80.989822,81.572617,79.768730,80.027756,62.105030,2188268
2011-01-24,79.907494,80.397781,79.833488,80.018501,62.097866,2062656
2011-01-25,80.000000,80.601295,79.713226,80.185013,62.227089,2360688
2011-01-26,80.481033,80.675301,80.185013,80.407028,62.399372,3268512
2011-01-27,80.490288,81.119331,79.805733,79.870491,61.982979,1840078
2011-01-28,80.083260,80.758560,79.130432,79.343201,61.573795,2719364
2011-01-31,79.694725,80.795563,79.537468,80.712303,62.636257,1955853
2011-02-01,81.813133,82.978722,81.285843,82.904716,64.337677,1242285
2011-02-02,83.015724,83.015724,81.924141,82.368179,63.921291,823830
2011-02-03,82.368179,82.802963,81.415359,81.951897,63.598259,1347575
2011-02-04,82.053658,82.284920,81.563370,81.970398,63.612602,950199
2011-02-07,82.284920,82.793709,82.053658,82.562439,64.072067,1026734
2011-02-08,82.775208,82.950974,82.229416,82.839966,64.287437,1570153
2011-02-09,82.460686,82.636452,81.628120,81.859390,63.526474,1030517
2011-02-10,81.609619,82.331177,81.517113,81.970398,63.612602,1029869
2011-02-11,81.711380,82.590195,81.489365,82.386681,63.935673,718865
2011-02-14,82.321922,83.311745,82.238670,83.283997,64.632027,1072784
2011-02-15,82.608696,83.533768,82.423683,83.459763,64.768425,824587
2011-02-16,86.392227,87.613319,85.568916,87.520813,67.919975,4344323
2011-02-17,86.891769,87.280296,85.975945,86.901016,67.439011,2250426
2011-02-18,87.641075,87.881592,87.363548,87.844589,68.171234,2151731
2011-02-22,85.494911,87.539314,84.782608,84.949120,65.924240,2471815
2011-02-23,85.837189,85.929695,83.024979,84.079559,65.249405,2640451
2011-02-24,84.107307,84.902870,83.265495,84.051804,65.227875,1988932
2011-02-25,84.421829,85.374657,84.394081,84.569839,65.629875,1869481
2011-02-28,85.023125,85.615173,84.782608,85.106384,66.046265,1938449
2011-03-01,85.531914,85.568916,83.154488,83.163734,64.538689,1787434
2011-03-02,83.283997,83.885292,83.117485,83.644775,64.912018,2315934
2011-03-03,84.551338,85.106384,84.495834,85.013878,65.974495,1712196
2011-03-04,84.653099,85.134132,83.718781,84.384827,65.486320,1164129
2011-03-07,84.690102,85.115631,82.747459,82.849213,64.294609,2155082
2011-03-08,83.376503,83.376503,82.506935,83.145233,64.524338,1621068
2011-03-09,82.867714,83.182236,82.358925,82.876968,64.316147,1307902
2011-03-10,81.887138,82.414429,81.295097,81.313599,63.102894,2104275
2011-03-11,81.165588,81.850136,80.370026,80.499535,62.471172,2944536
