Date,Open,High,Low,Close,Adj Close,Volume
2011-01-03,22.643999,22.648001,21.933001,22.084999,20.919395,19272000
2011-01-04,22.122999,22.370001,22.087999,22.370001,21.189350,13638000
2011-01-05,22.370001,23.183001,22.368999,23.028999,21.813570,27856000
2011-01-06,23.159000,23.264999,22.809999,23.112000,21.906460,15872000
2011-01-07,23.114000,23.348000,22.903999,23.108999,21.903614,13989000
2011-01-10,23.135000,23.215000,22.910999,23.020000,21.819256,10565000
2011-01-11,23.120001,23.200001,22.839001,22.940001,21.743437,8972000
2011-01-12,23.059999,23.283001,22.973000,23.283001,22.068537,10265000
2011-01-13,23.284000,23.351000,23.129000,23.351000,22.132992,7222000
2011-01-14,23.368999,23.691000,23.330000,23.691000,22.455261,10951000
2011-01-18,23.622000,23.898001,23.622000,23.763000,22.523504,6672000
2011-01-19,23.672001,23.749001,23.525999,23.535999,22.308340,12053000
2011-01-20,23.374001,23.884001,22.802999,23.510000,22.283697,29098000
2011-01-21,23.700001,23.700001,23.332001,23.353001,22.134899,7896000
2011-01-24,23.354000,23.980000,23.346001,23.900000,22.653360,10130000
2011-01-25,23.899000,24.193001,23.518000,24.153999,22.894108,13369000
2011-01-26,24.360001,24.360001,23.801001,24.018000,22.765213,6900000
2011-01-27,24.058001,24.124001,23.797001,23.910999,22.663788,5775000
2011-01-28,23.916000,24.052000,23.457001,23.487000,22.261900,6191000
2011-01-31,23.400000,23.657000,23.274000,23.650999,22.417349,6239000
2011-02-01,23.031000,24.188000,23.031000,23.815001,22.572794,9623000
2011-02-02,23.846001,24.236000,23.816999,23.938999,22.690325,10310000
2011-02-03,23.900000,24.797001,23.705000,24.539000,23.259027,18662000
2011-02-04,24.580000,24.943001,24.400000,24.724001,23.434383,7830000
2011-02-07,24.726999,25.136999,24.726999,24.997999,23.694086,6289000
2011-02-08,25.198999,25.198999,24.836000,24.961000,23.659010,5801000
2011-02-09,24.854000,25.160999,24.750000,24.850000,23.553806,6012000
2011-02-10,24.747000,25.299999,24.747000,25.212999,23.897871,7186000
2011-02-11,25.075001,25.483999,25.042999,25.349001,24.026779,5565000
2011-02-14,25.254000,25.872999,25.254000,25.496000,24.166111,11144000
2011-02-15,25.521000,25.656000,25.400999,25.610001,24.274160,6887000
2011-02-16,25.684999,25.882999,25.378000,25.438000,24.111135,8418000
2011-02-17,25.035999,25.400000,24.861000,25.181999,23.868490,14951000
2011-02-18,25.200001,25.318001,24.966000,25.073999,23.766125,8877000
2011-02-22,24.531000,25.052999,24.414000,24.738001,23.447647,6916000
2011-02-23,24.738001,24.930000,24.409000,24.412001,23.138653,8440000
2011-02-24,24.500000,24.655001,24.296000,24.417999,23.144339,9580000
2011-02-25,24.670000,24.934000,24.500999,24.671000,23.384148,9826000
2011-02-28,24.757999,24.785000,24.042000,24.056000,22.801214,13373000
2011-03-01,24.250999,24.698999,24.035999,24.035999,22.782263,12126000
2011-03-02,24.110001,24.695000,24.040001,24.618000,23.333906,7798000
2011-03-03,24.694000,25.170000,24.672001,25.165001,23.852379,10239000
2011-03-04,24.990000,25.177999,24.857000,24.975000,23.672283,6887000
2011-03-07,24.990999,25.289000,24.645000,24.726999,23.437223,7923000
2011-03-08,24.722000,25.156000,24.500000,24.900000,23.601196,8048000
2011-03-09,24.870001,25.184999,24.742001,24.798000,23.504517,8961000
